decade	Country	Number of Records	Year	child_mortality	child_mortality_rate	fertility	gdp	gdp_growth	life	pop_growth	population	region
01/01/1980	Congo, Dem. Rep.	1	01/01/1981	208.8	0.2088	6.636	1567	0	46.337	0.028216	27781042	Sub-Saharan Africa
01/01/1980	Congo, Rep.	1	01/01/1981	109.1	0.1091	6.112	4993	0.178150071	56.388	0.029808	1851889	Sub-Saharan Africa
01/01/1980	Cote d'Ivoire	1	01/01/1981	162.2	0.1622	7.497	4030	-0.0093412	51.073	0.045277	8885888	Sub-Saharan Africa
01/01/1980	Equatorial Guinea	1	01/01/1981	228.74	0.22874	5.751	1301	-0.035581913	43.323	0.054828	232676	Sub-Saharan Africa
01/01/1980	Eritrea	1	01/01/1981	188.2	0.1882	6.625	943	0.001061571	43.57	0.027717	2537333	Sub-Saharan Africa
01/01/1980	Ethiopia	1	01/01/1981	239.3	0.2393	7.36	717	0.002797203	44.3	0.024171	36282554	Sub-Saharan Africa
01/01/1980	Gabon	1	01/01/1981	112.7	0.1127	5.709	27631	-0.003785694	55.766	0.029711	702923	Sub-Saharan Africa
01/01/1980	Gambia	1	01/01/1981	231.9	0.2319	6.323	1703	-0.038939052	47.089	0.03657	652817	Sub-Saharan Africa
01/01/1980	Ghana	1	01/01/1981	164.6	0.1646	6.468	1960	-0.062200957	52.575	0.029599	11246007	Sub-Saharan Africa
01/01/1980	Guinea	1	01/01/1981	282.2	0.2822	6.563	1149	-0.01457976	41.977	0.015966	4477191	Sub-Saharan Africa
01/01/1980	Guinea-Bissau	1	01/01/1981	237.81	0.23781	6.423	1730	0.153333333	46.146	0.025799	856143	Sub-Saharan Africa
01/01/1980	Kenya	1	01/01/1981	103.7	0.1037	7.366	2246	-0.001333926	58.324	0.038875	16899958	Sub-Saharan Africa
01/01/1980	Lesotho	1	01/01/1981	116.7	0.1167	5.542	1081	-0.017272727	54.38	0.027036	1345398	Sub-Saharan Africa
01/01/1980	Liberia	1	01/01/1981	238	0.238	6.973	1168	-0.078864353	46.435	0.034535	1988931	Sub-Saharan Africa
01/01/1980	Madagascar	1	01/01/1981	177.6	0.1776	6.359	1936	-0.110702802	49.26	0.026125	8833875	Sub-Saharan Africa
01/01/1980	Malawi	1	01/01/1981	249.4	0.2494	7.619	606	-0.131805158	44.793	0.027118	6409111	Sub-Saharan Africa
01/01/1980	Mali	1	01/01/1981	317	0.317	7.059	1016	-0.048689139	40.408	0.020582	7394730	Sub-Saharan Africa
01/01/1980	Mauritania	1	01/01/1981	159.5	0.1595	6.368	2998	0.01903467	54.876	0.029204	1562144	Sub-Saharan Africa
01/01/1980	Mauritius	1	01/01/1981	37.7	0.0377	2.532	4760	0.043859649	67.454	0.01227	975852	Sub-Saharan Africa
01/01/1980	Mayotte	1	01/01/1981	34.95	0.03495	7.576			68.337	0.04815	57665	Sub-Saharan Africa
01/01/1980	Mozambique	1	01/01/1981	261.5	0.2615	6.474	498	-0.002004008	42.948	0.024383	12441643	Sub-Saharan Africa
01/01/1980	Namibia	1	01/01/1981	97.1	0.0971	6.362	6933	0.015973036	58.21	0.021536	1034636	Sub-Saharan Africa
01/01/1980	Niger	1	01/01/1981	319.1	0.3191	7.731	1337	-0.011825573	39.926	0.028479	6038229	Sub-Saharan Africa
01/01/1980	Nigeria	1	01/01/1981	211.5	0.2115	6.779	3598	-0.153411765	45.859	0.027279	77604166	Sub-Saharan Africa
01/01/1980	Reunion	1	01/01/1981	34.95	0.03495	2.838			68.972	0.016114	518099	Sub-Saharan Africa
01/01/1980	Rwanda	1	01/01/1981	201.1	0.2011	8.439	948	0.030434783	46.262	0.031706	5343129	Sub-Saharan Africa
01/01/1980	Sao Tome and Principe	1	01/01/1981	94.1	0.0941	6.348	2777	-0.120367437	60.629	0.021471	96721	Sub-Saharan Africa
01/01/1980	Senegal	1	01/01/1981	198.6	0.1986	7.337	1758	-0.037239869	49.94	0.026843	5559400	Sub-Saharan Africa
01/01/1980	Seychelles	1	01/01/1981	27.6	0.0276	3.698	10311	-0.053515697	70.061	0.013852	63677	Sub-Saharan Africa
01/01/1980	Sierra Leone	1	01/01/1981	284	0.284	7.048	1598	0.034974093	40.808	0.021899	3230990	Sub-Saharan Africa
01/01/1980	Somalia	1	01/01/1981	222.06	0.22206	7.03	866	0.034647551	45.095	0.025193	6597719	Sub-Saharan Africa
01/01/1980	South Africa	1	01/01/1981	89	0.089	4.695	11845	0.023149348	57.519	0.025853	29828924	Sub-Saharan Africa
01/01/1980	South Sudan	1	01/01/1981	291.3	0.2913	6.829	2411	-0.008634868	39.205	0.033865	4245451	Sub-Saharan Africa
01/01/1980	Sudan	1	01/01/1981	140.9	0.1409	6.741	2137	-0.010189903	54.338	0.033865	16505106	Sub-Saharan Africa
01/01/1980	Swaziland	1	01/01/1981	111.3	0.1113	6.618	4894	0.036205801	55.002	0.029767	621346	Sub-Saharan Africa
01/01/1980	Tanzania	1	01/01/1981	176.5	0.1765	6.618	1479	-0.035853977	50.711	0.031863	19281182	Sub-Saharan Africa
01/01/1980	Togo	1	01/01/1981	173.4	0.1734	7.158	1710	-0.091392136	52.863	0.031583	2751151	Sub-Saharan Africa
01/01/1980	Uganda	1	01/01/1981	208.9	0.2089	7.101	740	0.015089163	49.468	0.030554	13049012	Sub-Saharan Africa
01/01/1980	Zambia	1	01/01/1981	156	0.156	7.098	2866	-0.044029353	50.84	0.033306	5967511	Sub-Saharan Africa
01/01/1980	Zimbabwe	1	01/01/1981	96.9	0.0969	6.967	2561	0.083333333	59.975	0.038684	7571447	Sub-Saharan Africa
01/01/1980	Botswana	1	01/01/1982	66.6	0.0666	6.012	4679	0.035176991	61.858	0.035646	1069707	Sub-Saharan Africa
01/01/1980	Burkina Faso	1	01/01/1982	231.8	0.2318	7.165	767	-0.005188067	47.81	0.024891	7572382	Sub-Saharan Africa
01/01/1980	Burundi	1	01/01/1982	202.3	0.2023	7.454	922	-0.024338624	47.993	0.032475	4395560	Sub-Saharan Africa
01/01/1980	Cameroon	1	01/01/1982	170.2	0.1702	6.683	3188	0.050758075	52.01	0.029048	9651552	Sub-Saharan Africa
01/01/1980	Cape Verde	1	01/01/1982	82.6	0.0826	6.174	1276	0.005516154	61.746	0.018144	308230	Sub-Saharan Africa
01/01/1980	Central African Rep.	1	01/01/1982		0	5.956			48.993	0.030523	2411176	Sub-Saharan Africa
01/01/1980	Chad	1	01/01/1982	236	0.236	7.023	884	0.004545455	45.229	0.02342	4765160	Sub-Saharan Africa
01/01/1980	Comoros	1	01/01/1982	163.6	0.1636	7.033	1686	0.02804878	52.79	0.034151	352416	Sub-Saharan Africa
01/01/1980	Congo, Dem. Rep.	1	01/01/1982	205.7	0.2057	6.689	1517	-0.031908105	46.519	0.027725	28551259	Sub-Saharan Africa
01/01/1980	Congo, Rep.	1	01/01/1982	106.2	0.1062	6.036	5995	0.200680953	56.571	0.029938	1907330	Sub-Saharan Africa
01/01/1980	Cote d'Ivoire	1	01/01/1982	158.9	0.1589	7.383	3868	-0.040198511	51.497	0.044532	9281593	Sub-Saharan Africa
01/01/1980	Equatorial Guinea	1	01/01/1982	221.8	0.2218	5.776	1290	-0.008455035	43.696	0.077516	250712	Sub-Saharan Africa
01/01/1980	Eritrea	1	01/01/1982	185.3	0.1853	6.618	925	-0.019088017	43.841	0.025867	2602966	Sub-Saharan Africa
01/01/1980	Ethiopia	1	01/01/1982	236	0.236	7.397	704	-0.018131102	44.4	0.028575	37319328	Sub-Saharan Africa
01/01/1980	Gabon	1	01/01/1982	108.8	0.1088	5.722	24800	-0.102457385	56.628	0.030248	724185	Sub-Saharan Africa
01/01/1980	Gambia	1	01/01/1982	225.3	0.2253	6.303	1861	0.092777452	47.864	0.038093	677685	Sub-Saharan Africa
01/01/1980	Ghana	1	01/01/1982	163.1	0.1631	6.392	1766	-0.098979592	52.907	0.033676	11624726	Sub-Saharan Africa
01/01/1980	Guinea	1	01/01/1982	277.4	0.2774	6.59	1147	-0.001740644	42.753	0.020715	4569938	Sub-Saharan Africa
01/01/1980	Guinea-Bissau	1	01/01/1982	233.94	0.23394	6.542	1790	0.034682081	46.416	0.021173	874270	Sub-Saharan Africa
01/01/1980	Kenya	1	01/01/1982	100.4	0.1004	7.27	2242	-0.001780944	58.765	0.038906	17557466	Sub-Saharan Africa
01/01/1980	Lesotho	1	01/01/1982	111.1	0.1111	5.491	1090	0.008325624	54.927	0.026861	1381537	Sub-Saharan Africa
01/01/1980	Liberia	1	01/01/1982	235.6	0.2356	6.964	1138	-0.025684932	46.778	0.035472	2059483	Sub-Saharan Africa
01/01/1980	Madagascar	1	01/01/1982	180.3	0.1803	6.24	1850	-0.044421488	49.442	0.025548	9059559	Sub-Saharan Africa
01/01/1980	Malawi	1	01/01/1982	245	0.245	7.613	600	-0.00990099	45.161	0.024686	6567327	Sub-Saharan Africa
01/01/1980	Mali	1	01/01/1982	308.9	0.3089	7.07	943	-0.071850394	41.196	0.021314	7552338	Sub-Saharan Africa
01/01/1980	Mauritania	1	01/01/1982	154.9	0.1549	6.314	2881	-0.039026017	55.45	0.029068	1607553	Sub-Saharan Africa
01/01/1980	Mauritius	1	01/01/1982	34.7	0.0347	2.412	4965	0.043067227	67.805	0.011034	986620	Sub-Saharan Africa
01/01/1980	Mayotte	1	01/01/1982	32.8	0.0328	7.469			68.799	0.05121	60618	Sub-Saharan Africa
01/01/1980	Mozambique	1	01/01/1982	260.4	0.2604	6.457	477	-0.042168675	42.967	0.023276	12731231	Sub-Saharan Africa
01/01/1980	Namibia	1	01/01/1982	94.9	0.0949	6.259	6871	-0.008942738	58.667	0.021726	1057115	Sub-Saharan Africa
01/01/1980	Niger	1	01/01/1982	321	0.321	7.751	1291	-0.034405385	40.416	0.028137	6208128	Sub-Saharan Africa
01/01/1980	Nigeria	1	01/01/1982	209.6	0.2096	6.767	3474	-0.034463591	46.09	0.026023	79623647	Sub-Saharan Africa
01/01/1980	Reunion	1	01/01/1982	32.8	0.0328	2.798			69.426	0.018496	527682	Sub-Saharan Africa
01/01/1980	Rwanda	1	01/01/1982	185.9	0.1859	8.423	990	0.044303797	46.666	0.029833	5502531	Sub-Saharan Africa
01/01/1980	Sao Tome and Principe	1	01/01/1982	95.7	0.0957	6.271	2817	0.014404033	60.684	0.018414	98502	Sub-Saharan Africa
01/01/1980	Senegal	1	01/01/1982	192.5	0.1925	7.284	1965	0.11774744	50.938	0.0279	5714508	Sub-Saharan Africa
01/01/1980	Seychelles	1	01/01/1982	25.3	0.0253	3.56	10099	-0.020560566	70.301	0.013003	64505	Sub-Saharan Africa
01/01/1980	Sierra Leone	1	01/01/1982	280.9	0.2809	7.025	1582	-0.010012516	40.861	0.021603	3300789	Sub-Saharan Africa
01/01/1980	Somalia	1	01/01/1982	190.7	0.1907	7.053	888	0.025404157	45.428	0.001574	6608106	Sub-Saharan Africa
01/01/1980	South Africa	1	01/01/1982	84.6	0.0846	4.602	11459	-0.03258759	58.124	0.026225	30611185	Sub-Saharan Africa
01/01/1980	South Sudan	1	01/01/1982	288.5	0.2885	6.813	2637	0.093737039	39.411	0.034213	4390699	Sub-Saharan Africa
01/01/1980	Sudan	1	01/01/1982	139.9	0.1399	6.674	2332	0.091249415	54.431	0.034213	17069788	Sub-Saharan Africa
01/01/1980	Swaziland	1	01/01/1982	105.3	0.1053	6.573	5031	0.027993461	55.67	0.029029	639383	Sub-Saharan Africa
01/01/1980	Tanzania	1	01/01/1982	176.2	0.1762	6.58	1461	-0.012170385	50.866	0.031942	19897071	Sub-Saharan Africa
01/01/1980	Togo	1	01/01/1982	169.5	0.1695	7.099	1587	-0.071929825	53.365	0.034587	2846305	Sub-Saharan Africa
01/01/1980	Uganda	1	01/01/1982	204.4	0.2044	7.101	781	0.055405405	49.461	0.030558	13447769	Sub-Saharan Africa
01/01/1980	Zambia	1	01/01/1982	157.4	0.1574	7.015	2832	-0.011863224	50.372	0.033188	6165560	Sub-Saharan Africa
01/01/1980	Zimbabwe	1	01/01/1982	92	0.092	6.811	2527	-0.013276064	60.497	0.040045	7874642	Sub-Saharan Africa
01/01/1980	Botswana	1	01/01/1983	62.8	0.0628	5.88	5224	0.11647788	62.331	0.034678	1106802	Sub-Saharan Africa
01/01/1980	Burkina Faso	1	01/01/1983	227.8	0.2278	7.167	738	-0.037809648	48.486	0.02529	7763888	Sub-Saharan Africa
01/01/1980	Burundi	1	01/01/1983	192.6	0.1926	7.469	929	0.007592191	48.278	0.033422	4542467	Sub-Saharan Africa
01/01/1980	Cameroon	1	01/01/1983	163.4	0.1634	6.703	3319	0.041091593	52.337	0.028833	9929831	Sub-Saharan Africa
01/01/1980	Cape Verde	1	01/01/1983	81.6	0.0816	6.075	1366	0.070532915	62.442	0.023294	315410	Sub-Saharan Africa
01/01/1980	Central African Rep.	1	01/01/1983		0	5.955			48.927	0.030667	2485120	Sub-Saharan Africa
01/01/1980	Chad	1	01/01/1983	233.5	0.2335	7.056	983	0.11199095	45.478	0.024711	4882913	Sub-Saharan Africa
01/01/1980	Comoros	1	01/01/1983	157.9	0.1579	6.921	1712	0.015421115	53.209	0.032186	363759	Sub-Saharan Africa
01/01/1980	Congo, Dem. Rep.	1	01/01/1983	202.8	0.2028	6.742	1496	-0.013843111	46.685	0.02767	29341286	Sub-Saharan Africa
01/01/1980	Congo, Rep.	1	01/01/1983	103.2	0.1032	5.952	6153	0.026355296	56.702	0.029868	1964298	Sub-Saharan Africa
01/01/1980	Cote d'Ivoire	1	01/01/1983	156.3	0.1563	7.263	3564	-0.078593588	51.879	0.043407	9684478	Sub-Saharan Africa
01/01/1980	Equatorial Guinea	1	01/01/1983	217.5	0.2175	5.802	1248	-0.03255814	44.065	0.085776	272217	Sub-Saharan Africa
01/01/1980	Eritrea	1	01/01/1983	182.3	0.1823	6.607	966	0.044324324	44.168	0.024934	2667868	Sub-Saharan Africa
01/01/1980	Ethiopia	1	01/01/1983	232	0.232	7.424	736	0.045454545	44	0.031659	38500829	Sub-Saharan Africa
01/01/1980	Gabon	1	01/01/1983	105.4	0.1054	5.723	26740	0.078225806	57.48	0.030709	746424	Sub-Saharan Africa
01/01/1980	Gambia	1	01/01/1983	218.3	0.2183	6.277	1586	-0.147770016	48.61	0.04015	704894	Sub-Saharan Africa
01/01/1980	Ghana	1	01/01/1983	161.3	0.1613	6.31	1628	-0.078142695	53.272	0.035694	12039663	Sub-Saharan Africa
01/01/1980	Guinea	1	01/01/1983	272.6	0.2726	6.613	1137	-0.008718396	43.607	0.024084	4679999	Sub-Saharan Africa
01/01/1980	Guinea-Bissau	1	01/01/1983	230.29	0.23029	6.642	1605	-0.103351955	46.701	0.018166	890152	Sub-Saharan Africa
01/01/1980	Kenya	1	01/01/1983	97.5	0.0975	7.165	2188	-0.024085638	59.122	0.038751	18237830	Sub-Saharan Africa
01/01/1980	Lesotho	1	01/01/1983	105.9	0.1059	5.436	1079	-0.010091743	55.433	0.02619	1417720	Sub-Saharan Africa
01/01/1980	Liberia	1	01/01/1983	234	0.234	6.946	1055	-0.072934974	47.032	0.032519	2126455	Sub-Saharan Africa
01/01/1980	Madagascar	1	01/01/1983	182.4	0.1824	6.165	1814	-0.019459459	49.56	0.025423	9289882	Sub-Saharan Africa
01/01/1980	Malawi	1	01/01/1983	243.7	0.2437	7.601	609	0.015	45.51	0.026483	6741249	Sub-Saharan Africa
01/01/1980	Mali	1	01/01/1983	300.7	0.3007	7.08	969	0.02757158	41.981	0.021193	7712392	Sub-Saharan Africa
01/01/1980	Mauritania	1	01/01/1983	150	0.15	6.264	2962	0.028115238	55.986	0.02878	1653818	Sub-Saharan Africa
01/01/1980	Mauritius	1	01/01/1983	31.3	0.0313	2.325	4942	-0.004632427	68.069	0.00999	996476	Sub-Saharan Africa
01/01/1980	Mayotte	1	01/01/1983	30.79	0.03079	7.36			69.249	0.053219	63844	Sub-Saharan Africa
01/01/1980	Mozambique	1	01/01/1983	258.8	0.2588	6.439	437	-0.083857442	42.96	0.020558	12992962	Sub-Saharan Africa
01/01/1980	Namibia	1	01/01/1983	92.3	0.0923	6.145	6491	-0.055304905	59.107	0.02379	1082264	Sub-Saharan Africa
01/01/1980	Niger	1	01/01/1983	324.5	0.3245	7.764	1237	-0.04182804	40.879	0.027935	6381552	Sub-Saharan Africa
01/01/1980	Nigeria	1	01/01/1983	208.9	0.2089	6.749	3221	-0.072826713	46.246	0.025268	81635550	Sub-Saharan Africa
01/01/1980	Reunion	1	01/01/1983	30.79	0.03079	2.772			69.87	0.019923	538195	Sub-Saharan Africa
01/01/1980	Rwanda	1	01/01/1983	173.7	0.1737	8.397	1014	0.024242424	47.002	0.030258	5669024	Sub-Saharan Africa
01/01/1980	Sao Tome and Principe	1	01/01/1983	97.9	0.0979	6.181	2668	-0.052893149	60.751	0.016852	100162	Sub-Saharan Africa
01/01/1980	Senegal	1	01/01/1983	186.5	0.1865	7.225	1955	-0.005089059	51.945	0.028793	5879044	Sub-Saharan Africa
01/01/1980	Seychelles	1	01/01/1983	23.4	0.0234	3.43	10039	-0.005941182	70.519	0.01248	65310	Sub-Saharan Africa
01/01/1980	Sierra Leone	1	01/01/1983	277.9	0.2779	6.99	1518	-0.04045512	40.796	0.022077	3373661	Sub-Saharan Africa
01/01/1980	Somalia	1	01/01/1983	189.1	0.1891	7.08	794	-0.105855856	45.734	-0.013156	6521168	Sub-Saharan Africa
01/01/1980	South Africa	1	01/01/1983	80.6	0.0806	4.504	10927	-0.04642639	58.726	0.02609	31409842	Sub-Saharan Africa
01/01/1980	South Sudan	1	01/01/1983	284.7	0.2847	6.806	2530	-0.040576413	39.674	0.033514	4537851	Sub-Saharan Africa
01/01/1980	Sudan	1	01/01/1983	138.8	0.1388	6.605	2233	-0.04245283	54.53	0.033515	17641875	Sub-Saharan Africa
01/01/1980	Swaziland	1	01/01/1983	99.1	0.0991	6.52	4890	-0.028026237	56.312	0.029999	658564	Sub-Saharan Africa
01/01/1980	Tanzania	1	01/01/1983	176.1	0.1761	6.542	1419	-0.028747433	51.005	0.031899	20531760	Sub-Saharan Africa
01/01/1980	Togo	1	01/01/1983	165.7	0.1657	7.032	1447	-0.088216761	53.839	0.036178	2949279	Sub-Saharan Africa
01/01/1980	Uganda	1	01/01/1983	198.1	0.1981	7.102	816	0.044814341	49.425	0.031122	13866291	Sub-Saharan Africa
01/01/1980	Zambia	1	01/01/1983	159.5	0.1595	6.937	2811	-0.007415254	49.78	0.032922	6368542	Sub-Saharan Africa
01/01/1980	Zimbabwe	1	01/01/1983	86.7	0.0867	6.633	2467	-0.023743569	60.933	0.040581	8194203	Sub-Saharan Africa
01/01/1980	Botswana	1	01/01/1984	59.3	0.0593	5.731	5608	0.073506891	62.762	0.034008	1144442	Sub-Saharan Africa
01/01/1980	Burkina Faso	1	01/01/1984	223.7	0.2237	7.159	729	-0.012195122	48.992	0.025647	7963009	Sub-Saharan Africa
01/01/1980	Burundi	1	01/01/1984	184.2	0.1842	7.492	908	-0.022604952	48.52	0.033594	4695065	Sub-Saharan Africa
01/01/1980	Cameroon	1	01/01/1984	156.4	0.1564	6.708	3476	0.047303405	52.624	0.029022	10218016	Sub-Saharan Africa
01/01/1980	Cape Verde	1	01/01/1984	80.2	0.0802	5.979	1385	0.013909224	63.116	0.022669	322560	Sub-Saharan Africa
01/01/1980	Central African Rep.	1	01/01/1984		0	5.952			48.742	0.029249	2557808	Sub-Saharan Africa
01/01/1980	Chad	1	01/01/1984	230.9	0.2309	7.089	994	0.011190234	45.711	0.026281	5011242	Sub-Saharan Africa
01/01/1980	Comoros	1	01/01/1984	152.4	0.1524	6.766	1730	0.010514019	53.625	0.030495	374852	Sub-Saharan Africa
01/01/1980	Congo, Dem. Rep.	1	01/01/1984	200.1	0.2001	6.794	1535	0.026069519	46.834	0.028161	30167580	Sub-Saharan Africa
01/01/1980	Congo, Rep.	1	01/01/1984	100.2	0.1002	5.864	6414	0.042418333	56.768	0.02955	2022343	Sub-Saharan Africa
01/01/1980	Cote d'Ivoire	1	01/01/1984	154.3	0.1543	7.139	3330	-0.065656566	52.21	0.041871	10089976	Sub-Saharan Africa
01/01/1980	Equatorial Guinea	1	01/01/1984	213.1	0.2131	5.826	1169	-0.063301282	44.429	0.078922	293701	Sub-Saharan Africa
01/01/1980	Eritrea	1	01/01/1984	179.1	0.1791	6.591	913	-0.054865424	44.561	0.025209	2735121	Sub-Saharan Africa
01/01/1980	Ethiopia	1	01/01/1984	227.6	0.2276	7.437	696	-0.054347826	41	0.032915	39768079	Sub-Saharan Africa
01/01/1980	Gabon	1	01/01/1984	102.3	0.1023	5.712	25707	-0.038631264	58.303	0.031096	769635	Sub-Saharan Africa
01/01/1980	Gambia	1	01/01/1984	211.2	0.2112	6.248	1494	-0.058007566	49.318	0.042789	735056	Sub-Saharan Africa
01/01/1980	Ghana	1	01/01/1984	158.5	0.1585	6.223	1710	0.05036855	53.67	0.035102	12462279	Sub-Saharan Africa
01/01/1980	Guinea	1	01/01/1984	267.8	0.2678	6.63	1117	-0.01759015	44.522	0.025524	4799450	Sub-Saharan Africa
01/01/1980	Guinea-Bissau	1	01/01/1984	226.82	0.22682	6.71	1631	0.016199377	46.999	0.017332	905580	Sub-Saharan Africa
01/01/1980	Kenya	1	01/01/1984	95.4	0.0954	7.049	2144	-0.020109689	59.383	0.038389	18937969	Sub-Saharan Africa
01/01/1980	Lesotho	1	01/01/1984	101.3	0.1013	5.377	1101	0.020389249	55.897	0.024954	1453098	Sub-Saharan Africa
01/01/1980	Liberia	1	01/01/1984	233.7	0.2337	6.917	1015	-0.037914692	47.206	0.024932	2179471	Sub-Saharan Africa
01/01/1980	Madagascar	1	01/01/1984	183.1	0.1831	6.135	1700	-0.062844542	49.634	0.025868	9530197	Sub-Saharan Africa
01/01/1980	Malawi	1	01/01/1984	245.2	0.2452	7.583	612	0.004926108	45.833	0.033546	6967388	Sub-Saharan Africa
01/01/1980	Mali	1	01/01/1984	292.6	0.2926	7.088	996	0.027863777	42.753	0.019991	7866571	Sub-Saharan Africa
01/01/1980	Mauritania	1	01/01/1984	144.8	0.1448	6.219	2692	-0.091154625	56.476	0.02831	1700638	Sub-Saharan Africa
01/01/1980	Mauritius	1	01/01/1984	28.9	0.0289	2.273	5132	0.038445973	68.251	0.009226	1005669	Sub-Saharan Africa
01/01/1980	Mayotte	1	01/01/1984	28.9	0.0289	7.249			69.688	0.053928	67287	Sub-Saharan Africa
01/01/1980	Mozambique	1	01/01/1984	256.8	0.2568	6.42	420	-0.038901602	42.947	0.015878	13199259	Sub-Saharan Africa
01/01/1980	Namibia	1	01/01/1984	89.2	0.0892	6.022	6219	-0.041904175	59.523	0.028103	1112679	Sub-Saharan Africa
01/01/1980	Niger	1	01/01/1984	328.9	0.3289	7.773	1004	-0.188358933	41.313	0.027905	6559627	Sub-Saharan Africa
01/01/1980	Nigeria	1	01/01/1984	208.8	0.2088	6.726	3081	-0.043464762	46.33	0.025185	83691577	Sub-Saharan Africa
01/01/1980	Reunion	1	01/01/1984	28.9	0.0289	2.754			70.304	0.020076	549000	Sub-Saharan Africa
01/01/1980	Rwanda	1	01/01/1984	165.2	0.1652	8.355	945	-0.068047337	47.149	0.033559	5859270	Sub-Saharan Africa
01/01/1980	Sao Tome and Principe	1	01/01/1984	100.1	0.1001	6.078	2469	-0.074587706	60.843	0.017342	101899	Sub-Saharan Africa
01/01/1980	Senegal	1	01/01/1984	179.9	0.1799	7.16	1810	-0.074168798	52.946	0.029413	6051962	Sub-Saharan Africa
01/01/1980	Seychelles	1	01/01/1984	21.8	0.0218	3.307	10411	0.037055484	70.713	0.012203	66107	Sub-Saharan Africa
01/01/1980	Sierra Leone	1	01/01/1984	275.2	0.2752	6.945	1497	-0.013833992	40.616	0.023551	3453115	Sub-Saharan Africa
01/01/1980	Somalia	1	01/01/1984	187.1	0.1871	7.112	832	0.047858942	46.001	-0.015562	6419685	Sub-Saharan Africa
01/01/1980	South Africa	1	01/01/1984	76.9	0.0769	4.402	11151	0.02049968	59.31	0.025315	32204995	Sub-Saharan Africa
01/01/1980	South Sudan	1	01/01/1984	280.4	0.2804	6.806	2327	-0.080237154	40.008	0.031579	4681151	Sub-Saharan Africa
01/01/1980	Sudan	1	01/01/1984	137.5	0.1375	6.535	2050	-0.08195253	54.641	0.031579	18198981	Sub-Saharan Africa
01/01/1980	Swaziland	1	01/01/1984	92.9	0.0929	6.459	4821	-0.014110429	56.914	0.033067	680341	Sub-Saharan Africa
01/01/1980	Tanzania	1	01/01/1984	175.7	0.1757	6.504	1418	-0.000704722	51.124	0.031699	21182600	Sub-Saharan Africa
01/01/1980	Togo	1	01/01/1984	162.3	0.1623	6.957	1436	-0.007601935	54.276	0.036009	3055479	Sub-Saharan Africa
01/01/1980	Uganda	1	01/01/1984	191.7	0.1917	7.103	724	-0.112745098	49.352	0.032366	14315090	Sub-Saharan Africa
01/01/1980	Zambia	1	01/01/1984	162.7	0.1627	6.865	2696	-0.040910708	49.083	0.032482	6575403	Sub-Saharan Africa
01/01/1980	Zimbabwe	1	01/01/1984	81.5	0.0815	6.435	2327	-0.056749088	61.246	0.040137	8523090	Sub-Saharan Africa
01/01/1980	Botswana	1	01/01/1985	56.4	0.0564	5.567	5822	0.038159772	63.13	0.033519	1182803	Sub-Saharan Africa
01/01/1980	Burkina Faso	1	01/01/1985	219.2	0.2192	7.142	801	0.098765432	49.323	0.025968	8169792	Sub-Saharan Africa
01/01/1980	Burundi	1	01/01/1985	177.5	0.1775	7.52	994	0.094713656	48.675	0.033127	4850597	Sub-Saharan Africa
01/01/1980	Cameroon	1	01/01/1985	149.8	0.1498	6.697	3675	0.057249712	52.87	0.029442	10518855	Sub-Saharan Africa
01/01/1980	Cape Verde	1	01/01/1985	78	0.078	5.883	1469	0.060649819	63.755	0.018356	328481	Sub-Saharan Africa
01/01/1980	Central African Rep.	1	01/01/1985		0	5.944			48.446	0.02691	2626638	Sub-Saharan Africa
01/01/1980	Chad	1	01/01/1985	228.2	0.2282	7.124	1202	0.209255533	45.916	0.027957	5151339	Sub-Saharan Africa
01/01/1980	Comoros	1	01/01/1985	147.2	0.1472	6.576	1719	-0.006358382	54.029	0.029046	385740	Sub-Saharan Africa
01/01/1980	Congo, Dem. Rep.	1	01/01/1985	197.7	0.1977	6.847	1498	-0.024104235	46.968	0.029057	31044153	Sub-Saharan Africa
01/01/1980	Congo, Rep.	1	01/01/1985	97.5	0.0975	5.774	6166	-0.038665419	56.748	0.02908	2081152	Sub-Saharan Africa
01/01/1980	Cote d'Ivoire	1	01/01/1985	152.7	0.1527	7.013	3347	0.005105105	52.478	0.040124	10494827	Sub-Saharan Africa
01/01/1980	Equatorial Guinea	1	01/01/1985	209.1	0.2091	5.848	1240	0.060735672	44.787	0.064464	312634	Sub-Saharan Africa
01/01/1980	Eritrea	1	01/01/1985	175.7	0.1757	6.572	783	-0.142387733	45.026	0.026081	2806456	Sub-Saharan Africa
01/01/1980	Ethiopia	1	01/01/1985	223.4	0.2234	7.435	597	-0.142241379	37	0.032927	41077517	Sub-Saharan Africa
01/01/1980	Gabon	1	01/01/1985	99.6	0.0996	5.689	23142	-0.099778271	59.068	0.031411	793810	Sub-Saharan Africa
01/01/1980	Gambia	1	01/01/1985	204	0.204	6.219	1323	-0.114457831	49.97	0.045444	768460	Sub-Saharan Africa
01/01/1980	Ghana	1	01/01/1985	154.6	0.1546	6.131	1740	0.01754386	54.111	0.032874	12871965	Sub-Saharan Africa
01/01/1980	Guinea	1	01/01/1985	263.1	0.2631	6.641	1085	-0.028648165	45.481	0.025868	4923603	Sub-Saharan Africa
01/01/1980	Guinea-Bissau	1	01/01/1985	223.51	0.22351	6.743	1679	0.029429798	47.313	0.018009	921889	Sub-Saharan Africa
